Longitude,Latitude,depth_m, 14.May.15, 19.May.15, 22.May.15, 29.May.15, 5.Jun.15, 11.Jun.15, 17.Jun.15, 18.Jun.15, 19.Jun.15, 26.Jun.15, 27.Jun.15, 2.Jul.15, 10.Jul.15, 16.Jul.15, 24.Jul.15, 30.Jul.15, 7.Aug.15, 14.Aug.15, 20.Aug.15, 28.Aug.15, 3.Sep.15, 10.Sep.15, 16.Sep.15, 24.Sep.15, 1.Oct.15, 8.Oct.15, 15.Oct.15, 23.Oct.15, 30.Oct.15, 5.Nov.15, 12.Nov.15, 19.Nov.15, 1.Dec.15
-9433140,4774640,7.60,48.5156,40.8204,14.1485,46.2238,38.0355,36.4322,63.1261,74.4264,61.4909,33.7962,28.1546,43.5571,64.3370,44.0607,55.3719,61.0433,74.0013,66.5195,46.2591,79.6352,85.6398,82.2056,90.9062,78.9209,83.9976,80.0166,70.0568,69.0447,48.5519,49.9383,28.5063,31.1416,29.5439
-9433120,4774640,7.63,48.6266,40.7652,13.9001,46.0596,37.7948,36.2934,63.2908,74.7040,61.4546,33.4098,28.3114,43.2384,64.5448,43.7420,55.2729,60.7687,73.9305,66.3033,46.3530,79.4354,84.6816,82.2169,91.0957,77.6467,84.1670,79.7580,70.1849,68.8726,48.8554,49.8098,28.7622,31.1103,29.6979
-9433100,4774640,7.66,48.7373,40.7110,13.6534,45.8964,37.5562,36.1557,63.4545,74.9790,61.4187,33.0261,28.4672,42.9224,64.7508,43.4261,55.1756,60.4960,73.8605,66.0897,46.4462,79.2367,83.7273,82.2279,91.2846,76.3825,84.3353,79.5021,70.3123,68.7020,49.1582,49.6827,29.0165,31.0794,29.8516
-9433080,4774640,7.70,48.8468,40.6579,13.4101,45.7351,37.3209,36.0199,63.6161,75.2499,61.3833,32.6476,28.6211,42.6111,64.9536,43.1149,55.0803,60.2270,73.7916,65.8795,46.5379,79.0404,82.7835,82.2385,91.4714,75.1356,84.5016,79.2501,70.4382,68.5337,49.4581,49.5577,29.2676,31.0488,30.0037
-9433060,4774640,7.73,48.9545,40.6062,13.1718,45.5769,37.0904,35.8868,63.7745,75.5152,61.3487,32.2768,28.7721,42.3063,65.1523,42.8102,54.9874,59.9632,73.7243,65.6740,46.6277,78.8476,81.8571,82.2489,91.6546,73.9138,84.6647,79.0037,70.5614,68.3688,49.7528,49.4354,29.5137,31.0189,30.1531
-9433040,4774640,7.76,49.0595,40.5560,12.9400,45.4229,36.8660,35.7571,63.9286,75.7732,61.3151,31.9162,28.9191,42.0102,65.3455,42.5140,54.8972,59.7066,73.6591,65.4741,46.7148,78.6599,80.9550,82.2589,91.8326,72.7252,84.8236,78.7643,70.6810,68.2082,50.0398,49.3165,29.7531,30.9898,30.2987
-9433020,4774640,7.79,49.1610,40.5077,12.7165,45.2743,36.6492,35.6317,64.0772,76.0223,61.2828,31.5684,29.0611,41.7245,65.5320,42.2284,54.8101,59.4588,73.5964,65.2812,46.7987,78.4784,80.0841,82.2686,92.0039,71.5780,84.9770,78.5335,70.7960,68.0529,50.3168,49.2017,29.9840,30.9616,30.4393
-9433000,4774640,7.81,49.2582,40.4615,12.5028,45.1322,36.4415,35.5114,64.2192,76.2606,61.2520,31.2360,29.1971,41.4515,65.7105,41.9552,54.7266,59.2216,73.5367,65.0964,46.8788,78.3046,79.2511,82.2781,92.1671,70.4802,85.1239,78.3128,70.9055,67.9040,50.5817,49.0917,30.2047,30.9345,30.5738
-9432980,4774640,7.84,49.3504,40.4177,12.3006,44.9977,36.2444,35.3971,64.3537,76.4866,61.2228,30.9212,29.3261,41.1930,65.8797,41.6966,54.6471,58.9969,73.4803,64.9210,46.9545,78.1398,78.4626,82.2872,92.3208,69.4396,85.2633,78.1037,71.0087,67.7626,50.8321,48.9872,30.4136,30.9088,30.7010
-9432960,4774640,7.87,49.4368,40.3765,12.1113,44.8718,36.0592,35.2896,64.4795,76.6988,61.1955,30.6264,29.4471,40.9508,66.0386,41.4541,54.5721,58.7861,73.4277,64.7560,47.0252,77.9851,77.7245,82.2959,92.4640,68.4638,85.3941,77.9078,71.1047,67.6296,51.0663,48.8890,30.6091,30.8845,30.8201
-9432940,4774640,7.89,49.5169,40.3383,11.9362,44.7553,35.8873,35.1897,64.5959,76.8955,61.1703,30.3538,29.5593,40.7266,66.1859,41.2297,54.5021,58.5908,73.3791,64.6027,47.0905,77.8416,77.0421,82.3042,92.5954,67.5596,85.5153,77.7262,71.1930,67.5059,51.2825,48.7977,30.7898,30.8619,30.9301
-9432920,4774640,7.91,49.5900,40.3032,11.7764,44.6491,35.7298,35.0980,64.7020,77.0756,61.1473,30.1049,29.6618,40.5218,66.3207,41.0246,54.4376,58.4122,73.3350,64.4620,47.1500,77.7105,76.4202,82.3120,92.7144,66.7330,85.6261,77.5602,71.2729,67.3924,51.4791,48.7140,30.9546,30.8411,31.0302
-9432900,4774640,7.93,49.6556,40.2715,11.6330,44.5537,35.5877,35.0152,64.7971,77.2379,61.1266,29.8815,29.7541,40.3378,66.4421,40.8402,54.3789,58.2517,73.2955,64.3349,47.2032,77.5925,75.8625,82.3193,92.8203,65.9894,85.7258,77.4109,71.3440,67.2900,51.6551,48.6384,31.1023,30.8223,31.1199
-9432880,4774640,7.95,49.7134,40.2433,11.5068,44.4698,35.4620,34.9418,64.8809,77.3813,61.1085,29.6847,29.8355,40.1755,66.5495,40.6775,54.3266,58.1099,73.2608,64.2222,47.2501,77.4883,75.3720,82.3259,92.9126,65.3328,85.8139,77.2790,71.4061,67.1991,51.8095,48.5713,31.2324,30.8056,31.1987
-9432860,4774640,7.96,49.7632,40.2189,11.3982,44.3977,35.3533,34.8782,64.9529,77.5053,61.0928,29.5154,29.9058,40.0357,66.6422,40.5373,54.2809,57.9878,73.2310,64.1244,47.2902,77.3985,74.9508,82.3319,92.9912,64.7666,85.8899,77.1653,71.4590,67.1205,51.9417,48.5132,31.3441,30.7911,31.2663
-9432840,4774640,7.97,49.8048,40.1983,11.3075,44.3375,35.2620,34.8247,65.0129,77.6092,61.0798,29.3740,29.9645,39.9188,66.7200,40.4201,54.2422,57.8855,73.2063,64.0422,47.3237,77.3233,74.5998,82.3370,93.0560,64.2928,85.9534,77.0700,71.5027,67.0543,52.0515,48.4643,31.4373,30.7788,31.3225
-9432820,4774640,7.98,49.8381,40.1817,11.2350,44.2894,35.1885,34.7816,65.0609,77.6928,61.0694,29.2608,30.0117,39.8251,66.7825,40.3260,54.2107,57.8035,73.1865,63.9758,47.3505,77.2629,74.3194,82.3413,93.1073,63.9123,86.0045,76.9935,71.5372,67.0009,52.1390,48.4248,31.5118,30.7689,31.3673
-9432800,4774640,7.99,49.8631,40.1690,11.1803,44.2532,35.1328,34.7489,65.0970,77.7561,61.0615,29.1755,30.0473,39.7544,66.8298,40.2549,54.1866,57.7416,73.1717,63.9254,47.3706,77.2174,74.1087,82.3447,93.1454,63.6250,86.0430,76.9356,71.5630,66.9605,52.2046,48.3948,31.5678,30.7613,31.4009
-9432780,4774640,7.99,49.8801,40.1603,11.1433,44.2287,35.0949,34.7265,65.1214,77.7991,61.0562,29.1177,30.0715,39.7064,66.8620,40.2067,54.1700,57.6995,73.1617,63.8910,47.3842,77.1864,73.9662,82.3470,93.1708,63.4298,86.0692,76.8963,71.5802,66.9328,52.2488,48.3743,31.6057,30.7562,31.4236
-9432760,4774640,8.00,49.8892,40.1556,11.1234,44.2155,35.0744,34.7144,65.1346,77.8224,61.0534,29.0866,30.0846,39.6805,66.8794,40.1807,54.1609,57.6768,73.1563,63.8723,47.3914,77.1697,73.8897,82.3484,93.1844,63.3245,86.0833,76.8751,71.5894,66.9178,52.2724,48.3632,31.6261,30.7534,31.4358
-9432740,4774640,8.00,49.8908,40.1548,11.1199,44.2132,35.0709,34.7124,65.1369,77.8264,61.0529,29.0812,30.0868,39.6760,66.8824,40.1762,54.1594,57.6729,73.1553,63.8691,47.3927,77.1668,73.8762,82.3486,93.1869,63.3063,86.0857,76.8715,71.5911,66.9153,52.2766,48.3614,31.6297,30.7529,31.4379
-9432720,4774640,8.00,49.8853,40.1579,11.1321,44.2212,35.0838,34.7200,65.1289,77.8119,61.0546,29.1002,30.0788,39.6920,66.8715,40.1923,54.1654,57.6869,73.1586,63.8810,47.3883,77.1771,73.9224,82.3476,93.1792,63.3714,86.0770,76.8846,71.5858,66.9248,52.2626,48.3684,31.6173,30.7547,31.4307
-9432700,4774640,7.99,49.8730,40.1646,11.1589,44.2389,35.1123,34.7370,65.1113,77.7796,61.0585,29.1422,30.0609,39.7272,66.8474,40.2278,54.1787,57.7179,73.1657,63.9074,47.3786,77.2000,74.0244,82.3455,93.1622,63.5157,86.0577,76.9138,71.5742,66.9458,52.2316,48.3841,31.5900,30.7587,31.4146
-9432680,4774640,7.99,49.8543,40.1748,11.1995,44.2656,35.1558,34.7629,65.0847,77.7307,61.0643,29.2057,30.0339,39.7806,66.8109,40.2816,54.1991,57.7649,73.1764,63.9476,47.3639,77.2346,74.1781,82.3422,93.1370,63.7344,86.0284,76.9581,71.5570,66.9778,52.1852,48.4079,31.5488,30.7648,31.3905
-9432660,4774640,7.98,49.8299,40.1884,11.2527,44.3006,35.2132,34.7972,65.0499,77.6660,61.0719,29.2891,29.9983,39.8507,66.7626,40.3524,54.2263,57.8267,73.1905,64.0010,47.3448,77.2801,74.3791,82.3376,93.1046,64.0225,85.9897,77.0164,71.5347,67.0203,52.1247,48.4396,31.4949,30.7730,31.3590
-9432640,4774640,7.97,49.8002,40.2052,11.3175,44.3431,35.2838,34.8394,65.0076,77.5867,61.0812,29.3907,29.9547,39.9364,66.7035,40.4390,54.2602,57.9023,73.2074,64.0667,47.3215,77.3358,74.6230,82.3318,93.0661,64.3747,85.9425,77.0878,71.5082,67.0725,52.0517,48.4786,31.4293,30.7830,31.3209
-9432620,4774640,7.96,49.7656,40.2250,11.3927,44.3924,35.3664,34.8890,64.9585,77.4940,61.0920,29.5087,29.9040,40.0362,66.6344,40.5398,54.3004,57.9905,73.2271,64.1440,47.2946,77.4007,74.9054,82.3249,93.0224,64.7855,85.8875,77.1712,71.4780,67.1339,51.9676,48.5244,31.3534,30.7949,31.2770
-9432600,4774640,7.95,49.7268,40.2476,11.4773,44.4479,35.4601,34.9454,64.9034,77.3889,61.1041,29.6415,29.8467,40.1487,66.5560,40.6537,54.3466,58.0899,73.2491,64.2321,47.2644,77.4740,75.2219,82.3167,92.9744,65.2496,85.8253,77.2655,71.4448,67.2036,51.8739,48.5765,31.2681,30.8084,31.2279
-9433140,4774660,7.60,48.4796,40.8199,14.2211,46.2767,38.0721,36.4482,63.0733,74.3794,61.5006,33.9057,28.1163,43.6335,64.3006,44.1334,55.3557,61.1088,74.0242,66.5337,46.2287,79.6849,85.9843,82.2167,90.7982,79.2069,83.9571,80.0662,69.9896,69.0638,48.4183,49.9479,28.4233,31.1424,29.4807
-9433120,4774660,7.63,48.5935,40.7649,13.9666,46.1081,37.8286,36.3082,63.2424,74.6607,61.4636,33.5102,28.2762,43.3085,64.5113,43.8088,55.2583,60.8289,73.9515,66.3166,46.3252,79.4811,84.9974,82.2270,90.9970,77.9096,84.1297,79.8036,70.1235,68.8903,48.7330,49.8187,28.6861,31.1111,29.6400
-9433100,4774660,7.66,48.7073,40.7107,13.7136,45.9402,37.5868,36.1692,63.4107,74.9398,61.4268,33.1169,28.4353,42.9858,64.7204,43.4865,55.1624,60.5505,73.8794,66.1018,46.4210,79.2781,84.0130,82.2370,91.1954,76.6205,84.3016,79.5433,70.2568,68.7181,49.0476,49.6909,28.9477,31.0801,29.7992
-9433080,4774660,7.69,48.8202,40.6576,13.4637,45.7741,37.3481,36.0318,63.5771,75.2152,61.3905,32.7285,28.5927,42.6675,64.9267,43.1686,55.0685,60.2755,73.8084,65.8902,46.5155,79.0772,83.0381,82.2467,91.3919,75.3473,84.4716,79.2868,70.3887,68.5480,49.3595,49.5649,29.2063,31.0495,29.9570
-9433060,4774660,7.72,48.9312,40.6057,13.2186,45.6110,37.1138,35.8970,63.7403,75.4851,61.3550,32.3475,28.7473,42.3555,65.1289,42.8569,54.9767,60.0055,73.7390,65.6829,46.6081,78.8798,82.0801,82.2561,91.5847,74.0981,84.6386,79.0355,70.5179,68.3810,49.6662,49.4415,29.4601,31.0194,30.1122
-9433040,4774660,7.75,49.0396,40.5554,12.9800,45.4521,36.8855,35.7654,63.8993,75.7480,61.3205,31.9765,28.8981,42.0519,65.3259,42.5537,54.8874,59.7424,73.6717,65.4811,46.6980,78.6872,81.1462,82.2653,91.7722,72.8814,84.8014,78.7911,70.6434,68.2181,49.9653,49.3213,29.7072,30.9901,30.2636
-9433020,4774660,7.78,49.1444,40.5069,12.7496,45.2986,36.6647,35.6381,64.0529,76.0020,61.2873,31.6184,29.0439,41.7589,65.5162,42.2609,54.8011,59.4882,73.6069,65.2860,46.7847,78.5009,80.2438,82.2742,91.9528,71.7058,84.9588,78.5552,70.7642,68.0605,50.2542,49.2051,29.9458,30.9617,30.4098
-9433000,4774660,7.81,49.2449,40.4604,12.5293,45.1518,36.4530,35.5158,64.1997,76.2453,61.2555,31.2758,29.1836,41.4785,65.6985,41.9807,54.7182,59.2447,73.5451,65.0990,46.8675,78.3223,79.3803,82.2829,92.1248,70.5799,85.1097,78.3295,70.8793,67.9093,50.5305,49.0936,30.1740,30.9344,30.5498
-9432980,4774660,7.84,49.3403,40.4163,12.3206,45.0127,36.2518,35.3996,64.3388,76.4763,61.2255,30.9512,29.3162,41.2128,65.8716,41.7151,54.6392,59.0138,73.4868,64.9212,46.9458,78.1528,78.5624,82.2914,92.2870,69.5119,85.2529,78.1155,70.9878,67.7654,50.7920,48.9877,30.3901,30.9083,30.6823
-9432960,4774660,7.86,49.4297,40.3748,12.1252,44.8823,36.0627,35.2901,64.4690,76.6932,61.1973,30.6471,29.4406,40.9638,66.0341,41.4661,54.5646,58.7971,73.4323,64.7538,47.0190,77.9936,77.7965,82.2995,92.4380,68.5098,85.3873,77.9147,71.0888,67.6300,51.0364,48.8880,30.5924,30.8838,30.8063
-9432940,4774660,7.89,49.5125,40.3362,11.9443,44.7618,35.8871,35.1883,64.5894,76.8945,61.1713,30.3657,29.5560,40.7332,66.1848,41.2354,54.4948,58.5962,73.3821,64.5982,47.0866,77.8460,77.0884,82.3073,92.5767,67.5808,85.5120,77.7287,71.1816,67.5040,51.2621,48.7953,30.7795,30.8609,30.9208
-9432920,4774660,7.91,49.5881,40.3008,11.7794,44.6519,35.7261,35.0948,64.6992,77.0788,61.1476,30.1089,29.6615,40.5225,66.3229,41.0246,54.4303,58.4126,73.3363,64.4553,47.1482,77.7110,76.4430,82.3147,92.7021,66.7314,85.6260,77.5585,71.2656,67.3884,51.4673,48.7102,30.9500,30.8399,31.0251
-9432900,4774660,7.93,49.6560,40.2687,11.6313,44.5532,35.5809,35.0104,64.7976,77.2449,61.1263,29.8783,29.7564,40.3332,66.4472,40.8351,54.3716,58.2474,73.2954,64.3261,47.2034,77.5896,75.8645,82.3215,92.8137,65.9673,85.7285,77.4054,71.3403,67.2840,51.6509,48.6333,31.1030,30.8208,31.1185
-9432880,4774660,7.95,49.7159,40.2403,11.5010,44.4664,35.4523,34.9355,64.8842,77.3918,61.1076,29.6753,29.8402,40.1663,66.5572,40.6679,54.3192,58.1017,73.2595,64.2115,47.2518,77.4824,75.3560,82.3279,92.9109,65.2928,85.8191,77.2702,71.4055,67.1913,51.8118,48.5651,31.2375,30.8039,31.2005
-9432860,4774660,7.96,49.7673,40.2155,11.3889,44.3919,35.3412,34.8707,64.9586,77.5186,61.0915,29.5007,29.9124,40.0225,66.6521,40.5238,54.2734,57.9761,73.2288,64.1122,47.2934,77.3900,74.9196,82.3336,92.9936,64.7113,85.8972,77.1536,71.4610,67.1111,51.9495,48.5060,31.3530,30.7891,31.2707
-9432840,4774660,7.97,49.8102,40.1947,11.2955,44.3298,35.2479,34.8162,65.0206,77.6249,61.0781,29.3551,29.9728,39.9025,66.7316,40.4034,54.2346,57.8711,73.2032,64.0286,47.3280,77.3127,74.5565,82.3385,93.0616,64.2250,85.9624,77.0560,71.5067,67.0437,52.0638,48.4562,31.4492,30.7767,31.3290
-9432820,4774660,7.98,49.8445,40.1779,11.2208,44.2801,35.1729,34.7722,65.0701,77.7103,61.0674,29.2386,30.0212,39.8063,66.7956,40.3069,54.2030,57.7869,73.1828,63.9611,47.3555,77.2508,74.2667,82.3427,93.1153,63.8349,86.0148,76.9777,71.5429,66.9894,52.1546,48.4161,31.5260,30.7666,31.3755
-9432800,4774660,7.99,49.8703,40.1650,11.1647,44.2429,35.1161,34.7389,65.1072,77.7749,61.0593,29.1510,30.0577,39.7338,66.8439,40.2342,54.1787,57.7235,73.1675,63.9100,47.3762,77.2041,74.0495,82.3460,93.1551,63.5408,86.0543,76.9186,71.5697,66.9482,52.2225,48.3856,31.5837,30.7590,31.4102
-9432780,4774660,8.00,49.8877,40.1563,11.1268,44.2178,35.0775,34.7162,65.1323,77.8188,61.0538,29.0919,30.0824,39.6848,66.8766,40.1850,54.1621,57.6805,73.1572,63.8750,47.3902,77.1725,73.9032,82.3483,93.1816,63.3416,86.0810,76.8785,71.5876,66.9201,52.2680,48.3649,31.6225,30.7538,31.4336
-9432760,4774660,8.00,49.8970,40.1516,11.1066,44.2044,35.0568,34.7040,65.1457,77.8423,61.0509,29.0603,30.0957,39.6585,66.8942,40.1586,54.1530,57.6575,73.1518,63.8562,47.3976,77.1555,73.8253,82.3496,93.1955,63.2348,86.0953,76.8570,71.5970,66.9050,52.2922,48.3537,31.6433,30.7509,31.4460
-9432740,4774660,8.00,49.8985,40.1508,11.1033,44.2022,35.0534,34.7020,65.1478,77.8461,61.0505,29.0551,30.0978,39.6543,66.8971,40.1543,54.1515,57.6538,73.1509,63.8531,47.3988,77.1528,73.8126,82.3498,93.1978,63.2175,86.0977,76.8535,71.5985,66.9025,52.2961,48.3519,31.6466,30.7505,31.4480
-9432720,4774660,8.00,49.8926,40.1539,11.1161,44.2106,35.0668,34.7099,65.1394,77.8310,61.0523,29.0752,30.0894,39.6710,66.8858,40.1711,54.1576,57.6684,73.1543,63.8654,47.3941,77.1636,73.8616,82.3489,93.1894,63.2856,86.0885,76.8673,71.5928,66.9123,52.2811,48.3591,31.6336,30.7523,31.4402
-9432700,4774660,7.99,49.8798,40.1607,11.1440,44.2291,35.0962,34.7274,65.1211,77.7978,61.0563,29.1188,30.0709,39.7075,66.8610,40.2079,54.1710,57.7005,73.1618,63.8924,47.3840,77.1872,73.9681,82.3468,93.1713,63.4348,86.0685,76.8974,71.5804,66.9339,52.2486,48.3752,31.6051,30.7564,31.4234
-9432680,4774660,7.99,49.8605,40.1711,11.1860,44.2567,35.1407,34.7539,65.0935,77.7475,61.0623,29.1845,30.0430,39.7625,66.8235,40.2634,54.1916,57.7490,73.1729,63.9334,47.3688,77.2228,74.1276,82.3435,93.1446,63.6601,86.0383,76.9429,71.5622,66.9666,52.2000,48.3995,31.5624,30.7626,31.3983
-9432660,4774660,7.98,49.8353,40.1850,11.2409,44.2929,35.1995,34.7889,65.0575,77.6813,61.0702,29.2705,30.0064,39.8347,66.7740,40.3362,54.2191,57.8125,73.1874,63.9878,47.3489,77.2697,74.3357,82.3390,93.1104,63.9560,85.9986,77.0028,71.5388,67.0100,52.1371,48.4318,31.5067,30.7709,31.3656
-9432640,4774660,7.97,49.8047,40.2020,11.3075,44.3367,35.2715,34.8319,65.0139,77.6002,61.0798,29.3750,29.9618,39.9227,66.7135,40.4250,54.2533,57.8901,73.2050,64.0548,47.3249,77.3268,74.5876,82.3333,93.0699,64.3171,85.9502,77.0760,71.5110,67.0632,52.0613,48.4715,31.4391,30.7811,31.3262
-9432620,4774660,7.96,49.7692,40.2221,11.3849,44.3875,35.3558,34.8824,64.9634,77.5055,61.0909,29.4962,29.9098,40.0250,66.6429,40.5283,54.2939,57.9803,73.2253,64.1334,47.2971,77.3932,74.8787,82.3264,93.0240,64.7377,85.8939,77.1613,71.4794,67.1257,51.9743,48.5181,31.3609,30.7932,31.2807
-9432600,4774660,7.95,49.7294,40.2451,11.4716,44.4444,35.4513,34.9397,64.9068,77.3984,61.1033,29.6324,29.8512,40.1402,66.5630,40.6448,54.3405,58.0821,73.2479,64.2228,47.2661,77.4682,75.2042,82.3183,92.9738,65.2122,85.8303,77.2576,71.4447,67.1966,51.8775,48.5711,31.2732,30.8069,31.2301
-9433160,4774680,7.55,48.3200,40.8768,14.5686,46.5122,38.3671,36.6121,62.8371,74.0331,61.5504,34.4421,27.9064,44.0588,64.0397,44.5541,55.4388,61.4747,74.1261,66.7759,46.0937,79.9534,87.4030,82.2186,90.4685,80.8828,83.7313,80.3960,69.7737,69.2660,47.9389,50.0932,28.0554,31.1758,29.2431
-9433140,4774680,7.59,48.4360,40.8215,14.3090,46.3401,38.1213,36.4713,63.0099,74.3178,61.5125,34.0388,28.0686,43.7280,64.2531,44.2241,55.3421,61.1905,74.0513,66.5576,46.1925,79.7468,86.3943,82.2281,90.6750,79.5660,83.9064,80.1295,69.9126,69.0915,48.2620,49.9633,28.3239,31.1445,29.4064
-9433120,4774680,7.62,48.5528,40.7667,14.0489,46.1674,37.8756,36.3305,63.1831,74.6021,61.4747,33.6348,28.2313,43.3974,64.4662,43.8941,55.2467,60.9057,73.9767,66.3403,46.2915,79.5393,85.3796,82.2374,90.8831,78.2481,84.0821,79.8635,70.0522,68.9171,48.5879,49.8340,28.5933,31.1134,29.5709
-9433100,4774680,7.65,48.6696,40.7128,13.7899,45.9951,37.6312,36.1904,63.3559,74.8847,61.4371,33.2326,28.3935,43.0687,64.6779,43.5662,55.1528,60.6222,73.9027,66.1249,46.3898,79.3323,84.3660,82.2462,91.0911,76.9364,84.2572,79.5995,70.1915,68.7437,48.9140,49.7057,28.8618,31.0824,29.7354
-9433080,4774680,7.69,48.7856,40.6598,13.5337,45.8244,37.3895,36.0519,63.5269,75.1639,61.4000,32.8347,28.5542,42.7439,64.8872,43.2421,55.0606,60.3415,73.8298,65.9124,46.4870,79.1272,83.3608,82.2549,91.2973,75.6390,84.4306,79.3388,70.3294,68.5722,49.2379,49.5791,29.1277,31.0518,29.8989
-9433060,4774680,7.72,48.8999,40.6080,13.2820,45.6565,37.1521,35.9156,63.6949,75.4380,61.3637,32.4439,28.7122,42.4251,65.0927,42.9240,54.9703,60.0657,73.7584,65.7039,46.5822,78.9253,82.3717,82.2633,91.4999,74.3643,84.6012,79.0832,70.4647,68.4035,49.5567,49.4548,29.3889,31.0216,30.0598
-9433040,4774680,7.75,49.0116,40.5577,13.0368,45.4928,36.9203,35.7825,63.8587,75.7052,61.3283,32.0629,28.8665,42.1145,65.2931,42.6140,54.8825,59.7966,73.6890,65.5007,46.6749,78.7281,81.4064,82.2715,91.6970,73.1213,84.7678,78.8343,70.5962,68.2388,49.8679,49.3337,29.6436,30.9922,30.2169
-9433020,4774680,7.78,49.1198,40.5092,12.7998,45.3345,36.6959,35.6535,64.0170,75.9637,61.2942,31.6948,29.0159,41.8144,65.4869,42.3145,54.7974,59.5363,73.6222,65.3040,46.7644,78.5371,80.4728,82.2795,91.8871,71.9188,84.9290,78.5937,70.7230,68.0792,50.1688,49.2164,29.8897,30.9637,30.3688
-9433000,4774680,7.81,49.2235,40.4626,12.5729,45.1829,36.4805,35.5295,64.1686,76.2117,61.2615,31.3422,29.1592,41.5269,65.6728,42.0275,54.7155,59.2866,73.5584,65.1151,46.8499,78.3539,79.5786,82.2874,92.0683,70.7660,85.0837,78.3632,70.8438,67.9259,50.4568,49.1038,30.1253,30.9362,30.5144
-9432980,4774680,7.84,49.3220,40.4183,12.3579,45.0392,36.2756,35.4114,64.3122,76.4473,61.2306,31.0080,29.2953,41.2543,65.8494,41.7553,54.6372,59.0497,73.4981,64.9354,46.9308,78.1798,78.7312,82.2950,92.2392,69.6716,85.2306,78.1445,70.9577,67.7798,50.7294,48.9966,30.3486,30.9100,30.6522
-9432960,4774680,7.86,49.4145,40.3766,12.1564,44.9045,36.0828,35.3002,64.4468,76.6687,61.2016,30.6946,29.4231,40.9986,66.0153,41.4998,54.5632,58.8272,73.4417,64.7661,47.0064,78.0163,77.9373,82.3025,92.3983,68.6440,85.3686,77.9392,71.0638,67.6423,50.9844,48.8957,30.5577,30.8852,30.7812
-9432940,4774680,7.89,49.5001,40.3378,11.9698,44.7799,35.9036,35.1966,64.5713,76.8744,61.1748,30.4045,29.5416,40.7617,66.1694,41.2631,54.4939,58.6209,73.3898,64.6084,47.0764,77.8646,77.2031,82.3096,92.5445,67.6909,85.4967,77.7488,71.1613,67.5142,51.2198,48.8017,30.7512,30.8621,30.9005
-9432920,4774680,7.91,49.5783,40.3021,11.7996,44.6662,35.7393,35.1015,64.6848,77.0627,61.1504,30.1398,29.6501,40.5453,66.3106,41.0466,54.4297,58.4322,73.3425,64.4636,47.1400,77.7258,76.5339,82.3165,92.6768,66.8191,85.6138,77.5746,71.2495,67.3966,51.4339,48.7154,30.9276,30.8409,31.0090
-9432900,4774680,7.93,49.6485,40.2697,11.6468,44.5642,35.5911,35.0155,64.7866,77.2325,61.1285,29.9020,29.7477,40.3507,66.4378,40.8520,54.3713,58.2625,73.3001,64.3325,47.1971,77.6009,75.9340,82.3229,92.7943,66.0345,85.7192,77.4178,71.3281,67.2902,51.6253,48.6373,31.0858,30.8216,31.1062
-9432880,4774680,7.95,49.7104,40.2410,11.5123,44.4745,35.4598,34.9393,64.8762,77.3827,61.1092,29.6926,29.8338,40.1791,66.5502,40.6803,54.3190,58.1127,73.2630,64.2162,47.2472,77.4906,75.4068,82.3289,92.8967,65.3420,85.8123,77.2793,71.3965,67.1959,51.7931,48.5680,31.2249,30.8044,31.1914
-9432860,4774680,7.96,49.7635,40.2160,11.3968,44.3974,35.3463,34.8732,64.9531,77.5124,61.0926,29.5126,29.9081,40.0313,66.6474,40.5323,54.2732,57.9836,73.2311,64.1154,47.2902,77.3956,74.9546,82.3343,92.9837,64.7450,85.8925,77.1598,71.4548,67.1143,51.9366,48.5079,31.3443,30.7895,31.2645
-9432840,4774680,7.97,49.8078,40.1950,11.3004,44.3332,35.2510,34.8177,65.0171,77.6211,61.0788,29.3625,29.9701,39.9079,66.7287,40.4087,54.2343,57.8758,73.2047,64.0305,47.3260,77.3162,74.5785,82.3390,93.0554,64.2459,85.9595,77.0598,71.5027,67.0456,52.0556,48.4574,31.4437,30.7769,31.3251
-9432820,4774680,7.98,49.8433,40.1779,11.2234,44.2820,35.1744,34.7729,65.0682,77.7085,61.0677,29.2425,30.0198,39.8091,66.7941,40.3096,54.2027,57.7893,73.1836,63.9620,47.3545,77.2526,74.2785,82.3430,93.1118,63.8456,86.0133,76.9796,71.5407,66.9902,52.1502,48.4166,31.5231,30.7667,31.3733
-9432800,4774680,7.99,49.8698,40.1650,11.1656,44.2435,35.1165,34.7390,65.1066,77.7744,61.0594,29.1524,30.0573,39.7347,66.8435,40.2350,54.1784,57.7242,73.1678,63.9100,47.3758,77.2046,74.0539,82.3461,93.1536,63.5440,86.0538,76.9191,71.5688,66.9483,52.2207,48.3857,31.5826,30.7590,31.4094
-9432780,4774680,8.00,49.8878,40.1561,11.1266,44.2176,35.0771,34.7159,65.1324,77.8192,61.0538,29.0915,30.0827,39.6844,66.8770,40.1845,54.1617,57.6801,73.1572,63.8745,47.3902,77.1722,73.9027,82.3484,93.1814,63.3398,86.0812,76.8781,71.5875,66.9197,52.2680,48.3646,31.6227,30.7537,31.4336
